client_id,sku,product_name,brand,category,avg_daily_demand,std_demand,coefficient_of_variation,lead_time_days,safety_stock,lead_time_demand,reorder_point,stock_norm,optimal_order_qty,forecast_method,service_level,z_score,last_updated
C005,SKU0091,Eva Cooking Oil 1L,Eva,Grocery,2.28,0.65,0.28,3,1.85,6.84,8.69,10.42,15.96,Prophet,0.95,1.64,2025-12-09
C005,SKU0102,Guard Super Basmati 10kg,Guard,Grocery,23.18,7.21,0.31,3,20.54,69.54,90.08,108.09,162.26,Prophet,0.95,1.64,2025-12-09
C005,SKU0101,Guard Super Basmati 5kg,Guard,Grocery,3.4,1.35,0.4,3,3.84,10.2,14.04,16.85,23.81,Prophet,0.95,1.64,2025-12-09
C005,SKU0106,Kolson Macaroni 200g,Kolson,Grocery,2.36,0.5,0.21,3,1.43,7.08,8.51,10.21,16.51,Prophet,0.95,1.64,2025-12-09
C005,SKU0096,Lipton Yellow Label 200g,Lipton,Grocery,2.69,1.06,0.39,3,3.02,8.07,11.09,13.31,18.83,Prophet,0.95,1.64,2025-12-09
C005,SKU0085,Mehran Seekh Kabab 50g,Mehran,Grocery,9.33,2.17,0.23,3,6.18,27.98,34.16,40.99,65.28,Prophet,0.95,1.64,2025-12-09
C005,SKU0077,National Biryani Masala 50g,National,Grocery,12.72,6.45,0.51,3,18.37,38.17,56.54,67.84,89.05,Prophet,0.95,1.64,2025-12-09
C005,SKU0080,National Nihari Masala 50g,National,Grocery,7.04,4.79,0.68,3,13.65,21.11,34.76,41.72,49.26,Prophet,0.95,1.64,2025-12-09
C005,SKU0108,National Salt 800g,National,Grocery,15.56,3.54,0.23,3,10.1,46.69,56.79,68.15,108.95,Prophet,0.95,1.64,2025-12-09
C005,SKU0082,Shan Biryani Masala 100g,Shan,Grocery,21.26,5.69,0.27,3,16.21,63.77,79.98,95.98,148.8,Prophet,0.95,1.64,2025-12-09
C005,SKU0110,Shan Red Chilli Powder 200g,Shan,Grocery,16.86,4.68,0.28,3,13.33,50.59,63.92,76.71,118.04,Prophet,0.95,1.64,2025-12-09
C005,SKU0104,Shangrila Vermicelli 200g,Shangrila,Grocery,21.57,6.96,0.32,3,19.83,64.7,84.53,101.43,150.97,Prophet,0.95,1.64,2025-12-09
C005,SKU0105,Shangrila Vermicelli 400g,Shangrila,Grocery,2.15,0.51,0.24,3,1.46,6.44,7.9,10.0,15.03,Prophet,0.95,1.64,2025-12-09
C005,SKU0100,Sufi Basmati Rice 10kg,Sufi,Grocery,27.19,7.32,0.27,3,20.85,81.57,102.42,122.9,190.32,Prophet,0.95,1.64,2025-12-09
C005,SKU0093,Tapal Danedar Tea 190g,Tapal,Grocery,18.18,4.54,0.25,3,12.92,54.54,67.47,80.96,127.27,Prophet,0.95,1.64,2025-12-09
C005,SKU0094,Tapal Danedar Tea 475g,Tapal,Grocery,5.87,1.76,0.3,3,5.0,17.61,22.61,27.13,41.09,Prophet,0.95,1.64,2025-12-09
C005,SKU0098,Vital Tea 475g,Vital,Grocery,8.49,2.58,0.3,3,7.34,25.46,32.8,39.37,59.41,Prophet,0.95,1.64,2025-12-09
C005,SKU0141,Ariel Detergent 1kg,Ariel,Household,10.4,2.8,0.27,3,7.98,31.2,39.18,47.02,72.8,Prophet,0.95,1.64,2025-12-09
C005,SKU0142,Ariel Detergent 3kg,Ariel,Household,8.31,2.85,0.34,3,8.12,24.93,33.05,39.66,58.17,Prophet,0.95,1.64,2025-12-09
C005,SKU0143,Bonus Detergent 1kg,Bonus,Household,3.73,1.52,0.41,3,4.34,11.18,15.51,18.62,26.08,Prophet,0.95,1.64,2025-12-09
C005,SKU0149,Colin Glass Cleaner 500ml,Colin,Household,10.21,2.59,0.25,3,7.38,30.64,38.03,45.63,71.5,Prophet,0.95,1.64,2025-12-09
C005,SKU0148,Dettol Disinfectant 500ml,Dettol,Household,29.36,8.52,0.29,3,24.27,88.07,112.34,134.81,205.5,Prophet,0.95,1.64,2025-12-09
C005,SKU0147,Harpic Toilet Cleaner 1L,Harpic,Household,16.31,3.86,0.24,3,10.99,48.94,59.93,71.92,114.2,Prophet,0.95,1.64,2025-12-09
C005,SKU0140,Surf Excel Detergent 6kg,Surf Excel,Household,17.87,5.72,0.32,3,16.31,53.61,69.91,83.9,125.08,Prophet,0.95,1.64,2025-12-09
C005,SKU0131,Clear Shampoo 185ml,Clear,Personal_Care,12.77,3.86,0.3,3,11.0,38.31,49.31,59.17,89.38,Prophet,0.95,1.64,2025-12-09
C005,SKU0132,Clear Shampoo 400ml,Clear,Personal_Care,18.74,5.14,0.27,3,14.65,56.22,70.87,85.04,131.17,Prophet,0.95,1.64,2025-12-09
C005,SKU0136,Close Up Toothpaste 150g,Close Up,Personal_Care,29.93,9.4,0.31,3,26.78,89.79,116.57,139.88,209.5,Prophet,0.95,1.64,2025-12-09
C005,SKU0135,Close Up Toothpaste 75g,Close Up,Personal_Care,14.05,4.13,0.29,3,11.77,42.14,53.91,64.69,98.33,Prophet,0.95,1.64,2025-12-09
C005,SKU0134,Colgate Toothpaste 150g,Colgate,Personal_Care,33.77,8.32,0.25,3,23.71,101.31,125.02,150.02,236.38,Prophet,0.95,1.64,2025-12-09
C005,SKU0118,Dove Beauty Bar 100g,Dove,Personal_Care,21.95,6.34,0.29,3,18.08,65.85,83.92,100.71,153.64,Prophet,0.95,1.64,2025-12-09
C005,SKU0120,Fair & Lovely Cream 25g,Fair & Lovely,Personal_Care,5.9,3.75,0.64,3,10.68,17.69,28.37,34.05,41.29,Prophet,0.95,1.64,2025-12-09
C005,SKU0122,Fair & Lovely Cream 80g,Fair & Lovely,Personal_Care,14.92,4.1,0.27,3,11.68,44.76,56.45,67.73,104.44,Prophet,0.95,1.64,2025-12-09
C005,SKU0128,Head & Shoulders Shampoo 400ml,Head & Shoulders,Personal_Care,2.32,2.83,1.22,3,8.06,6.97,15.03,18.04,16.27,Prophet,0.95,1.64,2025-12-09
C005,SKU0114,Lifebuoy Soap 3-pack,Lifebuoy,Personal_Care,18.92,5.51,0.29,3,15.7,56.76,72.46,86.95,132.43,Prophet,0.95,1.64,2025-12-09
C005,SKU0115,Lifebuoy Soap 6-pack,Lifebuoy,Personal_Care,13.38,3.52,0.26,3,10.02,40.13,50.15,60.18,93.64,Prophet,0.95,1.64,2025-12-09
C005,SKU0113,Lux Beauty Soap 6-pack,Lux,Personal_Care,12.11,4.12,0.34,3,11.73,36.32,48.05,57.66,84.75,Prophet,0.95,1.64,2025-12-09
C005,SKU0124,Pantene Shampoo 180ml,Pantene,Personal_Care,8.79,3.19,0.36,3,9.09,26.36,35.45,42.54,61.51,Prophet,0.95,1.64,2025-12-09
C005,SKU0125,Pantene Shampoo 400ml,Pantene,Personal_Care,14.54,8.44,0.58,3,24.04,43.61,67.65,81.18,101.75,Prophet,0.95,1.64,2025-12-09
C005,SKU0126,Pantene Shampoo 650ml,Pantene,Personal_Care,4.95,1.53,0.31,3,4.37,14.84,19.21,23.05,34.62,Prophet,0.95,1.64,2025-12-09
C005,SKU0123,Pond's Face Cream 50g,Pond's,Personal_Care,20.56,5.81,0.28,3,16.54,61.67,78.21,93.85,143.9,Prophet,0.95,1.64,2025-12-09
C005,SKU0116,Safeguard Soap 3-pack,Safeguard,Personal_Care,11.22,3.15,0.28,3,8.98,33.67,42.65,51.18,78.55,Prophet,0.95,1.64,2025-12-09
C005,SKU0137,Sensodyne Toothpaste 75g,Sensodyne,Personal_Care,12.83,3.41,0.27,3,9.71,38.48,48.19,57.83,89.8,Prophet,0.95,1.64,2025-12-09
C005,SKU0129,Sunsilk Shampoo 180ml,Sunsilk,Personal_Care,19.33,6.46,0.33,3,18.39,58.0,76.39,91.67,135.33,Prophet,0.95,1.64,2025-12-09
C005,SKU0055,Cheetos Crunchy 48g,Cheetos,Snacks,22.11,6.73,0.3,3,19.19,66.32,85.51,102.61,154.76,Prophet,0.95,1.64,2025-12-09
C005,SKU0061,Jubilee Chocolate Biscuit 90g,Jubilee,Snacks,9.15,3.36,0.37,3,9.58,27.46,37.05,44.46,64.08,Prophet,0.95,1.64,2025-12-09
C005,SKU0056,Kurkure Chatpata 62g,Kurkure,Snacks,2.6,0.88,0.34,3,2.5,7.81,10.31,12.37,18.22,Prophet,0.95,1.64,2025-12-09
C005,SKU0048,Lays Masala Chips 68g,Lays,Snacks,18.84,5.68,0.3,3,16.19,56.51,72.7,87.24,131.86,Prophet,0.95,1.64,2025-12-09
C005,SKU0049,Lays Masala Chips 90g,Lays,Snacks,20.74,5.6,0.27,3,15.96,62.21,78.17,93.8,145.15,Prophet,0.95,1.64,2025-12-09
C005,SKU0050,Lays Wavy Chips 68g,Lays,Snacks,17.49,5.61,0.32,3,15.98,52.46,68.44,82.13,122.4,Prophet,0.95,1.64,2025-12-09
C005,SKU0060,Peek Freans Chocolate Chip 90g,Peek Freans,Snacks,4.04,1.21,0.3,3,3.44,12.11,15.55,18.66,28.26,Prophet,0.95,1.64,2025-12-09
C005,SKU0058,Peek Freans Sooper Biscuit Family Pack,Peek Freans,Snacks,16.68,5.11,0.31,3,14.57,50.04,64.6,77.52,116.75,Prophet,0.95,1.64,2025-12-09
C005,SKU0059,Peek Freans Sooper Biscuit Half Roll,Peek Freans,Snacks,8.54,2.88,0.34,3,8.2,25.62,33.82,40.58,59.78,Prophet,0.95,1.64,2025-12-09
C005,SKU0066,Rio Wafer 45g,Rio,Snacks,19.0,6.21,0.33,3,17.68,57.0,74.68,89.61,132.99,Prophet,0.95,1.64,2025-12-09
C005,SKU0053,Super Crisp Nimko 100g,Super Crisp,Snacks,17.77,4.68,0.26,3,13.34,53.31,66.65,79.98,124.4,Prophet,0.95,1.64,2025-12-09
C006,SKU0074,Bake Parlor Rusk Plain,Bake Parlor,Bakery,7.07,1.91,0.27,3,5.44,21.21,26.65,31.98,49.5,Prophet,0.95,1.64,2025-12-09
C006,SKU0076,Dawn White Bread Medium,Dawn,Bakery,3.3,3.51,1.07,3,10.0,9.89,19.89,11.54,23.07,Prophet,0.95,1.64,2025-12-09
C006,SKU0070,English Biscuit Brown Bread Large,English Biscuit,Bakery,22.65,6.4,0.28,3,18.22,67.94,86.16,79.26,158.52,Prophet,0.95,1.64,2025-12-09
C006,SKU0067,English Biscuit White Bread Medium,English Biscuit,Bakery,3.19,1.0,0.31,3,2.85,9.57,12.43,11.17,22.34,Prophet,0.95,1.64,2025-12-09
C006,SKU0072,Peek Freans Cake Rusk Chocolate,Peek Freans,Bakery,7.6,1.98,0.26,3,5.65,22.8,28.44,34.13,53.19,Prophet,0.95,1.64,2025-12-09
C006,SKU0071,Peek Freans Cake Rusk Regular,Peek Freans,Bakery,8.64,2.58,0.3,3,7.34,25.92,33.26,39.91,60.48,Prophet,0.95,1.64,2025-12-09
C006,SKU0073,Young's Milk Rusk 300g,Young's,Bakery,31.04,8.24,0.27,3,23.46,93.13,116.6,139.92,217.31,Prophet,0.95,1.64,2025-12-09
C006,SKU0026,7UP 7UP 250ml,7UP,Beverages,14.41,4.11,0.28,3,11.7,43.24,54.94,65.92,100.89,Prophet,0.95,1.64,2025-12-09
C006,SKU0027,7UP 7UP 500ml,7UP,Beverages,4.05,1.09,0.27,3,3.12,12.15,15.27,18.32,28.34,Prophet,0.95,1.64,2025-12-09
C006,SKU0040,Aquafina Water 1.5L,Aquafina,Beverages,13.04,3.69,0.28,3,10.52,39.13,49.65,59.58,91.31,Prophet,0.95,1.64,2025-12-09
C006,SKU0039,Aquafina Water 500ml,Aquafina,Beverages,18.78,5.01,0.27,3,14.28,56.33,70.6,84.73,131.43,Prophet,0.95,1.64,2025-12-09
C006,SKU0020,Coca Cola Coke 1.5L,Coca Cola,Beverages,27.14,7.68,0.28,3,21.89,81.41,103.3,123.96,189.96,Prophet,0.95,1.64,2025-12-09
C006,SKU0018,Coca Cola Coke 250ml,Coca Cola,Beverages,21.09,6.58,0.31,3,18.75,63.28,82.03,98.44,147.66,Prophet,0.95,1.64,2025-12-09
C006,SKU0019,Coca Cola Coke 500ml,Coca Cola,Beverages,17.41,4.99,0.29,3,14.22,52.24,66.45,79.75,121.88,Prophet,0.95,1.64,2025-12-09
C006,SKU0033,Fanta Orange 1.5L,Fanta,Beverages,22.01,5.6,0.25,3,15.97,66.02,81.99,98.38,154.05,Prophet,0.95,1.64,2025-12-09
C006,SKU0032,Fanta Orange 500ml,Fanta,Beverages,1.29,0.35,0.27,3,1.0,3.88,4.88,10.0,9.05,Prophet,0.95,1.64,2025-12-09
C006,SKU0044,Lipton Yellow Label Tea 100 bags,Lipton,Beverages,3.6,2.17,0.6,3,6.18,10.81,17.0,20.4,25.23,Prophet,0.95,1.64,2025-12-09
C006,SKU0045,Lipton Yellow Label Tea 200 bags,Lipton,Beverages,13.47,3.56,0.26,3,10.14,40.42,50.55,60.67,94.31,Prophet,0.95,1.64,2025-12-09
C006,SKU0037,Nestle Pure Life Water 500ml,Nestle,Beverages,20.12,5.25,0.26,3,14.95,60.35,75.3,90.36,140.81,Prophet,0.95,1.64,2025-12-09
C006,SKU0024,Pepsi Pepsi 1.5L,Pepsi,Beverages,13.5,4.49,0.33,3,12.8,40.51,53.31,63.97,94.52,Prophet,0.95,1.64,2025-12-09
C006,SKU0023,Pepsi Pepsi 500ml,Pepsi,Beverages,22.61,6.79,0.3,3,19.35,67.84,87.18,104.62,158.28,Prophet,0.95,1.64,2025-12-09
C006,SKU0036,Shezan Apple Juice 1L,Shezan,Beverages,9.63,3.92,0.41,3,11.17,28.88,40.05,48.06,67.38,Prophet,0.95,1.64,2025-12-09
C006,SKU0035,Shezan Mango Juice 1L,Shezan,Beverages,20.12,5.26,0.26,3,14.97,60.36,75.34,90.4,140.84,Prophet,0.95,1.64,2025-12-09
C006,SKU0034,Shezan Mango Juice 250ml,Shezan,Beverages,20.29,6.51,0.32,3,18.54,60.88,79.43,95.31,142.06,Prophet,0.95,1.64,2025-12-09
C006,SKU0029,Sprite Sprite 250ml,Sprite,Beverages,3.57,1.23,0.34,3,3.49,10.71,14.2,17.04,24.98,Prophet,0.95,1.64,2025-12-09
C006,SKU0030,Sprite Sprite 500ml,Sprite,Beverages,12.92,4.24,0.33,3,12.07,38.75,50.82,60.98,90.41,Prophet,0.95,1.64,2025-12-09
C006,SKU0046,Vital Energy Drink 250ml,Vital,Beverages,22.75,6.05,0.27,3,17.23,68.25,85.48,102.57,159.25,Prophet,0.95,1.64,2025-12-09
C006,SKU0010,Dairy Omung Milk 1L,Dairy Omung,Dairy,10.84,2.77,0.26,3,7.9,32.51,40.41,48.49,75.86,Prophet,0.95,1.64,2025-12-09
C006,SKU0006,Haleeb Fresh Milk 1L,Haleeb,Dairy,23.82,6.21,0.26,3,17.7,71.47,89.17,107.0,166.77,Prophet,0.95,1.64,2025-12-09
C006,SKU0007,Haleeb Fresh Milk 500ml,Haleeb,Dairy,12.83,3.03,0.24,3,8.63,38.5,47.14,56.56,89.84,Prophet,0.95,1.64,2025-12-09
C006,SKU0001,Nestle Everyday Milk 1L,Nestle,Dairy,25.94,9.73,0.38,3,27.72,77.83,105.55,126.67,181.61,Prophet,0.95,1.64,2025-12-09
C006,SKU0003,Nestle Everyday Milk 250ml,Nestle,Dairy,20.73,6.56,0.32,3,18.69,62.19,80.88,97.06,145.11,Prophet,0.95,1.64,2025-12-09
C006,SKU0011,Nestle Yogurt 400g,Nestle,Dairy,8.73,2.76,0.32,3,7.87,26.19,34.06,40.87,61.11,Prophet,0.95,1.64,2025-12-09
C006,SKU0012,Nestle Yogurt 900g,Nestle,Dairy,4.74,3.64,0.77,3,10.36,14.22,24.58,29.49,33.18,Prophet,0.95,1.64,2025-12-09
C006,SKU0017,Nurpur Butter 200g,Nurpur,Dairy,5.65,3.19,0.57,3,9.1,16.94,26.04,31.24,39.52,Prophet,0.95,1.64,2025-12-09
C006,SKU0008,Nurpur Milk 1L,Nurpur,Dairy,5.47,2.27,0.41,3,6.45,16.41,22.87,27.44,38.3,Prophet,0.95,1.64,2025-12-09
C006,SKU0009,Nurpur Milk 500ml,Nurpur,Dairy,12.53,3.68,0.29,3,10.49,37.58,48.07,57.68,87.69,Prophet,0.95,1.64,2025-12-09
C006,SKU0015,Olpers Cheese Slices 200g,Olpers,Dairy,3.46,1.09,0.31,3,3.11,10.39,13.5,16.2,24.25,Prophet,0.95,1.64,2025-12-09
C006,SKU0016,Olpers Cheese Slices 400g,Olpers,Dairy,9.81,2.91,0.3,3,8.3,29.42,37.72,45.26,68.64,Prophet,0.95,1.64,2025-12-09
C006,SKU0004,Olpers Full Cream Milk 1L,Olpers,Dairy,26.92,7.25,0.27,3,20.67,80.77,101.43,121.72,188.46,Prophet,0.95,1.64,2025-12-09
C006,SKU0005,Olpers Full Cream Milk 500ml,Olpers,Dairy,10.99,2.83,0.26,3,8.07,32.98,41.05,49.26,76.96,Prophet,0.95,1.64,2025-12-09
C006,SKU0014,Tarang Dahi 1kg,Tarang,Dairy,2.44,0.94,0.38,3,2.67,7.31,9.97,11.97,17.05,Prophet,0.95,1.64,2025-12-09
C006,SKU0013,Tarang Dahi 500g,Tarang,Dairy,19.7,5.52,0.28,3,15.74,59.11,74.85,89.82,137.93,Prophet,0.95,1.64,2025-12-09
C006,SKU0153,K&N's Chicken Nuggets 1kg,K&N's,Frozen,14.11,3.85,0.27,3,10.96,42.33,53.28,63.94,98.77,Prophet,0.95,1.64,2025-12-09
C006,SKU0152,K&N's Chicken Nuggets 500g,K&N's,Frozen,10.25,3.12,0.3,3,8.88,30.75,39.63,47.56,71.74,Prophet,0.95,1.64,2025-12-09
C006,SKU0155,K&N's Chicken Patties 12-pack,K&N's,Frozen,2.89,0.67,0.23,3,1.9,8.68,10.58,12.7,20.25,Prophet,0.95,1.64,2025-12-09
C006,SKU0154,K&N's Chicken Seekh Kabab 500g,K&N's,Frozen,4.9,1.52,0.31,3,4.34,14.69,19.03,22.84,34.28,Prophet,0.95,1.64,2025-12-09
C006,SKU0158,Makkhan Paratha 20-pack,Makkhan,Frozen,14.25,4.96,0.35,3,14.13,42.75,56.88,68.26,99.75,Prophet,0.95,1.64,2025-12-09
C006,SKU0156,Menu Plain Paratha 20-pack,Menu,Frozen,9.78,2.75,0.28,3,7.84,29.33,37.17,44.6,68.43,Prophet,0.95,1.64,2025-12-09
C006,SKU0157,Menu Plain Paratha 30-pack,Menu,Frozen,9.0,3.37,0.37,3,9.61,27.0,36.61,43.93,63.0,Prophet,0.95,1.64,2025-12-09
C006,SKU0159,Walls Ice Cream Cornetto Single,Walls,Frozen,11.02,3.08,0.28,3,8.77,33.07,41.84,50.21,77.16,Prophet,0.95,1.64,2025-12-09
C006,SKU0087,Dalda Cooking Oil 2.5L,Dalda,Grocery,22.99,5.98,0.26,3,17.04,68.96,86.0,103.2,160.91,Prophet,0.95,1.64,2025-12-09
C006,SKU0092,Eva Cooking Oil 5L,Eva,Grocery,16.39,6.35,0.39,3,18.09,49.16,67.24,80.69,114.7,Prophet,0.95,1.64,2025-12-09
C006,SKU0102,Guard Super Basmati 10kg,Guard,Grocery,5.43,1.64,0.3,3,4.67,16.3,20.97,25.17,38.03,Prophet,0.95,1.64,2025-12-09
C006,SKU0089,Habib Banaspati 1kg,Habib,Grocery,5.78,3.65,0.63,3,10.4,17.33,27.73,33.27,40.44,Prophet,0.95,1.64,2025-12-09
C006,SKU0090,Habib Banaspati 2.5kg,Habib,Grocery,13.27,4.41,0.33,3,12.55,39.81,52.36,62.84,92.9,Prophet,0.95,1.64,2025-12-09
C006,SKU0106,Kolson Macaroni 200g,Kolson,Grocery,22.0,5.87,0.27,3,16.72,65.99,82.71,99.26,153.99,Prophet,0.95,1.64,2025-12-09
C006,SKU0107,Kolson Macaroni 400g,Kolson,Grocery,6.61,2.09,0.32,3,5.95,19.83,25.78,30.94,46.26,Prophet,0.95,1.64,2025-12-09
C006,SKU0096,Lipton Yellow Label 200g,Lipton,Grocery,29.37,7.22,0.25,3,20.58,88.11,108.69,130.42,205.59,Prophet,0.95,1.64,2025-12-09
C006,SKU0085,Mehran Seekh Kabab 50g,Mehran,Grocery,15.83,4.4,0.28,3,12.54,47.49,60.03,72.04,110.82,Prophet,0.95,1.64,2025-12-09
C006,SKU0077,National Biryani Masala 50g,National,Grocery,9.72,3.71,0.38,3,10.58,29.15,39.73,47.68,68.02,Prophet,0.95,1.64,2025-12-09
C006,SKU0108,National Salt 800g,National,Grocery,9.89,3.06,0.31,3,8.73,29.66,38.39,46.06,69.2,Prophet,0.95,1.64,2025-12-09
C006,SKU0111,National Turmeric Powder 100g,National,Grocery,28.72,6.84,0.24,3,19.48,86.15,105.63,126.76,201.02,Prophet,0.95,1.64,2025-12-09
C006,SKU0082,Shan Biryani Masala 100g,Shan,Grocery,7.95,3.37,0.42,3,9.61,23.84,33.45,40.14,55.63,Prophet,0.95,1.64,2025-12-09
C006,SKU0084,Shan Chicken Karahi 50g,Shan,Grocery,19.69,5.77,0.29,3,16.44,59.06,75.51,90.61,137.81,Prophet,0.95,1.64,2025-12-09
C006,SKU0083,Shan Chicken Tikka 50g,Shan,Grocery,2.86,1.23,0.43,3,3.51,8.57,12.08,14.5,20.0,Prophet,0.95,1.64,2025-12-09
C006,SKU0109,Shan Red Chilli Powder 100g,Shan,Grocery,33.12,8.86,0.27,3,25.24,99.36,124.6,149.52,231.84,Prophet,0.95,1.64,2025-12-09
C006,SKU0110,Shan Red Chilli Powder 200g,Shan,Grocery,11.76,3.51,0.3,3,10.01,35.28,45.29,54.35,82.33,Prophet,0.95,1.64,2025-12-09
C006,SKU0104,Shangrila Vermicelli 200g,Shangrila,Grocery,1.38,0.72,0.52,3,2.05,4.14,6.18,10.0,9.65,Prophet,0.95,1.64,2025-12-09
C006,SKU0105,Shangrila Vermicelli 400g,Shangrila,Grocery,6.47,2.2,0.34,3,6.27,19.41,25.68,30.81,45.29,Prophet,0.95,1.64,2025-12-09
C006,SKU0100,Sufi Basmati Rice 10kg,Sufi,Grocery,9.62,5.18,0.54,3,14.74,28.85,43.59,52.31,67.32,Prophet,0.95,1.64,2025-12-09
C006,SKU0094,Tapal Danedar Tea 475g,Tapal,Grocery,2.39,0.58,0.24,3,1.65,7.17,8.82,10.58,16.74,Prophet,0.95,1.64,2025-12-09
C006,SKU0095,Tapal Danedar Tea 950g,Tapal,Grocery,17.66,6.63,0.38,3,18.89,52.98,71.87,86.25,123.62,Prophet,0.95,1.64,2025-12-09
C006,SKU0098,Vital Tea 475g,Vital,Grocery,9.61,2.43,0.25,3,6.93,28.83,35.76,42.91,67.28,Prophet,0.95,1.64,2025-12-09
C006,SKU0142,Ariel Detergent 3kg,Ariel,Household,2.82,0.61,0.22,3,1.74,8.45,10.2,12.24,19.72,Prophet,0.95,1.64,2025-12-09
C006,SKU0144,Bonus Detergent 3kg,Bonus,Household,23.83,6.8,0.29,3,19.38,71.49,90.87,109.05,166.81,Prophet,0.95,1.64,2025-12-09
C006,SKU0149,Colin Glass Cleaner 500ml,Colin,Household,11.93,6.02,0.5,3,17.14,35.8,52.94,63.53,83.54,Prophet,0.95,1.64,2025-12-09
C006,SKU0148,Dettol Disinfectant 500ml,Dettol,Household,20.58,5.48,0.27,3,15.6,61.75,77.36,92.83,144.09,Prophet,0.95,1.64,2025-12-09
C006,SKU0147,Harpic Toilet Cleaner 1L,Harpic,Household,2.66,0.98,0.37,3,2.78,7.98,10.77,12.92,18.63,Prophet,0.95,1.64,2025-12-09
C006,SKU0146,Harpic Toilet Cleaner 500ml,Harpic,Household,7.05,2.14,0.3,3,6.09,21.15,27.24,32.68,49.34,Prophet,0.95,1.64,2025-12-09
C006,SKU0138,Surf Excel Detergent 1kg,Surf Excel,Household,13.47,3.6,0.27,3,10.26,40.41,50.67,60.8,94.29,Prophet,0.95,1.64,2025-12-09
C006,SKU0140,Surf Excel Detergent 6kg,Surf Excel,Household,18.8,7.41,0.39,3,21.1,56.4,77.5,93.0,131.6,Prophet,0.95,1.64,2025-12-09
C006,SKU0145,Wheel Detergent 1kg,Wheel,Household,13.86,4.65,0.34,3,13.25,41.58,54.83,65.8,97.02,Prophet,0.95,1.64,2025-12-09
C006,SKU0132,Clear Shampoo 400ml,Clear,Personal_Care,10.53,2.9,0.28,3,8.26,31.59,39.85,47.81,73.71,Prophet,0.95,1.64,2025-12-09
C006,SKU0136,Close Up Toothpaste 150g,Close Up,Personal_Care,21.43,6.23,0.29,3,17.74,64.3,82.04,98.45,150.03,Prophet,0.95,1.64,2025-12-09
C006,SKU0135,Close Up Toothpaste 75g,Close Up,Personal_Care,13.63,3.6,0.26,3,10.26,40.9,51.16,61.4,95.44,Prophet,0.95,1.64,2025-12-09
C006,SKU0117,Dettol Soap 3-pack,Dettol,Personal_Care,13.72,4.78,0.35,3,13.63,41.15,54.78,65.73,96.01,Prophet,0.95,1.64,2025-12-09
C006,SKU0118,Dove Beauty Bar 100g,Dove,Personal_Care,10.45,3.14,0.3,3,8.94,31.34,40.27,48.33,73.12,Prophet,0.95,1.64,2025-12-09
C006,SKU0120,Fair & Lovely Cream 25g,Fair & Lovely,Personal_Care,16.03,5.39,0.34,3,15.35,48.09,63.44,76.13,112.21,Prophet,0.95,1.64,2025-12-09
C006,SKU0128,Head & Shoulders Shampoo 400ml,Head & Shoulders,Personal_Care,20.62,6.82,0.33,3,19.42,61.87,81.29,97.55,144.36,Prophet,0.95,1.64,2025-12-09
C006,SKU0114,Lifebuoy Soap 3-pack,Lifebuoy,Personal_Care,18.22,5.25,0.29,3,14.95,54.66,69.6,83.52,127.53,Prophet,0.95,1.64,2025-12-09
C006,SKU0115,Lifebuoy Soap 6-pack,Lifebuoy,Personal_Care,1.28,0.33,0.26,3,0.93,3.84,4.77,10.0,8.96,Prophet,0.95,1.64,2025-12-09
C006,SKU0112,Lux Beauty Soap 3-pack,Lux,Personal_Care,10.05,2.67,0.27,3,7.6,30.15,37.74,45.29,70.34,Prophet,0.95,1.64,2025-12-09
C006,SKU0113,Lux Beauty Soap 6-pack,Lux,Personal_Care,14.95,4.79,0.32,3,13.65,44.84,58.49,70.19,104.63,Prophet,0.95,1.64,2025-12-09
C006,SKU0124,Pantene Shampoo 180ml,Pantene,Personal_Care,28.53,8.9,0.31,3,25.36,85.6,110.96,133.15,199.73,Prophet,0.95,1.64,2025-12-09
C006,SKU0125,Pantene Shampoo 400ml,Pantene,Personal_Care,15.96,4.51,0.28,3,12.85,47.87,60.72,72.87,111.71,Prophet,0.95,1.64,2025-12-09
C006,SKU0126,Pantene Shampoo 650ml,Pantene,Personal_Care,12.32,4.88,0.4,3,13.92,36.97,50.89,61.07,86.27,Prophet,0.95,1.64,2025-12-09
C006,SKU0116,Safeguard Soap 3-pack,Safeguard,Personal_Care,21.65,6.04,0.28,3,17.21,64.94,82.15,98.59,151.53,Prophet,0.95,1.64,2025-12-09
C006,SKU0137,Sensodyne Toothpaste 75g,Sensodyne,Personal_Care,2.31,0.85,0.37,3,2.43,6.93,9.36,11.24,16.18,Prophet,0.95,1.64,2025-12-09
C006,SKU0061,Jubilee Chocolate Biscuit 90g,Jubilee,Snacks,7.41,2.65,0.36,3,7.55,22.22,29.77,35.73,51.85,Prophet,0.95,1.64,2025-12-09
C006,SKU0051,Kolson Slanty 18g,Kolson,Snacks,4.68,1.44,0.31,3,4.09,14.03,18.12,21.75,32.73,Prophet,0.95,1.64,2025-12-09
C006,SKU0047,Lays Masala Chips 34g,Lays,Snacks,11.11,4.57,0.41,3,13.03,33.33,46.37,55.64,77.78,Prophet,0.95,1.64,2025-12-09
C006,SKU0048,Lays Masala Chips 68g,Lays,Snacks,11.61,4.19,0.36,3,11.94,34.83,46.77,56.13,81.27,Prophet,0.95,1.64,2025-12-09
