date,sku,product_name,qty_sold,unit_price,sales_amount,expiry_date
2025-11-18,SKU0053,Super Crisp Nimko 100g,4,87.85,355.77,2025-08-16
2025-11-18,SKU0054,Super Crisp Nimko 200g,2,81.0,156.64,2025-10-27
2025-11-18,SKU0055,Cheetos Crunchy 48g,4,42.95,174.76,2026-02-05
2025-11-18,SKU0058,Peek Freans Sooper Biscuit Family Pack,4,72.31,287.52,2026-04-01
2025-11-18,SKU0059,Peek Freans Sooper Biscuit Half Roll,2,68.8,142.87,2026-03-19
2025-11-18,SKU0060,Peek Freans Chocolate Chip 90g,14,65.18,891.08,2025-12-22
2025-11-18,SKU0061,Jubilee Chocolate Biscuit 90g,12,51.42,597.77,2026-01-01
2025-11-18,SKU0062,Jubilee Coconut Biscuit 90g,24,56.07,1307.49,2026-02-11
2025-11-18,SKU0065,Rio Wafer 18g,10,44.67,458.48,2026-04-05
2025-11-18,SKU0066,Rio Wafer 45g,20,21.4,446.11,2026-04-06
2025-11-18,SKU0068,English Biscuit White Bread Large,1,79.66,83.01,2025-10-22
2025-11-18,SKU0069,English Biscuit Brown Bread Medium,12,73.13,853.02,2025-10-23
2025-11-18,SKU0070,English Biscuit Brown Bread Large,14,71.55,1047.15,2025-09-30
2025-11-18,SKU0071,Peek Freans Cake Rusk Regular,14,150.19,2182.11,2025-12-08
2025-11-18,SKU0072,Peek Freans Cake Rusk Chocolate,1,191.46,198.78,2026-01-25
2025-11-18,SKU0074,Bake Parlor Rusk Plain,2,114.16,225.69,2025-10-14
2025-11-18,SKU0076,Dawn White Bread Medium,17,89.52,1560.81,2025-07-03
2025-11-18,SKU0078,National Biryani Masala 100g,11,51.78,570.7,2026-12-17
2025-11-18,SKU0080,National Nihari Masala 50g,23,74.85,1794.84,2027-05-30
2025-11-18,SKU0081,Shan Biryani Masala 50g,13,40.95,512.87,2027-01-14
2025-11-18,SKU0083,Shan Chicken Tikka 50g,9,52.99,459.96,2027-04-04
2025-11-18,SKU0085,Mehran Seekh Kabab 50g,16,51.47,805.79,2027-06-16
2025-11-18,SKU0086,Dalda Cooking Oil 1L,1,700.03,715.94,2027-01-14
2025-11-18,SKU0087,Dalda Cooking Oil 2.5L,12,310.29,3788.62,2027-02-07
2025-11-18,SKU0088,Dalda Cooking Oil 5L,2,1034.02,2067.48,2026-11-23
2025-11-18,SKU0090,Habib Banaspati 2.5kg,6,344.02,2002.37,2026-10-26
2025-11-18,SKU0091,Eva Cooking Oil 1L,14,387.42,5451.64,2026-09-02
2025-11-18,SKU0093,Tapal Danedar Tea 190g,11,266.55,3058.38,2027-01-11
2025-11-18,SKU0094,Tapal Danedar Tea 475g,6,465.01,2738.46,2027-09-27
2025-11-18,SKU0098,Vital Tea 475g,11,346.22,3992.79,2026-10-13
2025-11-18,SKU0100,Sufi Basmati Rice 10kg,18,1230.04,21370.82,2027-01-04
2025-11-18,SKU0102,Guard Super Basmati 10kg,14,901.45,12397.34,2027-01-15
2025-11-18,SKU0103,Mehran Basmati Rice 5kg,15,650.88,9698.99,2027-05-31
2025-11-18,SKU0104,Shangrila Vermicelli 200g,5,99.49,488.49,2026-06-06
2025-11-18,SKU0105,Shangrila Vermicelli 400g,10,102.06,1028.66,2026-07-11
2025-11-18,SKU0110,Shan Red Chilli Powder 200g,2,83.29,173.13,2026-10-28
2025-11-18,SKU0112,Lux Beauty Soap 3-pack,8,146.83,1125.42,2028-06-27
2025-11-18,SKU0113,Lux Beauty Soap 6-pack,10,255.81,2565.93,2028-03-21
2025-11-18,SKU0114,Lifebuoy Soap 3-pack,20,229.35,4542.95,2027-09-07
2025-11-18,SKU0116,Safeguard Soap 3-pack,6,179.26,1101.04,2027-11-22
2025-11-18,SKU0117,Dettol Soap 3-pack,0,189.53,0.0,2028-05-28
2025-11-18,SKU0118,Dove Beauty Bar 100g,15,177.77,2763.86,2028-01-14
2025-11-18,SKU0119,Dove Beauty Bar 3-pack,21,300.96,6216.32,2028-06-13
2025-11-18,SKU0121,Fair & Lovely Cream 50g,7,105.22,699.86,2028-01-13
2025-11-18,SKU0123,Pond's Face Cream 50g,5,248.1,1201.08,2027-11-18
2025-11-18,SKU0124,Pantene Shampoo 180ml,12,389.99,4549.64,2028-09-25
2025-11-18,SKU0126,Pantene Shampoo 650ml,12,201.28,2501.44,2028-02-02
2025-11-18,SKU0127,Head & Shoulders Shampoo 185ml,10,445.74,4504.2,2028-02-27
2025-11-18,SKU0128,Head & Shoulders Shampoo 400ml,18,404.28,7574.69,2028-07-04
2025-11-18,SKU0129,Sunsilk Shampoo 180ml,18,257.35,4741.66,2028-07-06
2025-11-18,SKU0131,Clear Shampoo 185ml,16,386.64,6456.69,2027-09-11
2025-11-18,SKU0132,Clear Shampoo 400ml,2,384.11,804.83,2027-12-05
2025-11-18,SKU0133,Colgate Toothpaste 75g,13,116.87,1494.29,2028-06-14
2025-11-18,SKU0135,Close Up Toothpaste 75g,9,195.77,1708.26,2028-06-25
2025-11-18,SKU0136,Close Up Toothpaste 150g,18,109.65,2032.78,2028-06-06
2025-11-18,SKU0137,Sensodyne Toothpaste 75g,13,279.78,3671.46,2027-11-05
2025-11-18,SKU0138,Surf Excel Detergent 1kg,15,1295.0,18713.1,2028-02-01
2025-11-18,SKU0139,Surf Excel Detergent 3kg,10,1148.22,11998.7,2027-11-28
2025-11-18,SKU0140,Surf Excel Detergent 6kg,6,1065.64,6377.35,2027-11-21
2025-11-18,SKU0141,Ariel Detergent 1kg,15,719.5,10625.53,2028-02-25
2025-11-18,SKU0142,Ariel Detergent 3kg,14,569.05,8098.34,2028-04-01
2025-11-18,SKU0143,Bonus Detergent 1kg,15,570.77,8220.71,2028-06-22
2025-11-18,SKU0144,Bonus Detergent 3kg,15,277.9,4133.09,2028-05-23
2025-11-18,SKU0145,Wheel Detergent 1kg,15,131.51,1905.57,2028-03-19
2025-11-18,SKU0147,Harpic Toilet Cleaner 1L,4,273.89,1131.22,2028-03-17
2025-11-18,SKU0148,Dettol Disinfectant 500ml,13,270.99,3450.87,2028-07-01
2025-11-18,SKU0150,Vim Dishwash Bar 250g,16,74.42,1156.92,2027-08-08
2025-11-18,SKU0151,Vim Dishwash Bar 500g,9,98.09,885.44,2028-05-20
2025-11-18,SKU0152,K&N's Chicken Nuggets 500g,11,553.78,6027.09,2026-05-16
2025-11-18,SKU0153,K&N's Chicken Nuggets 1kg,14,732.62,10314.44,2026-09-10
2025-11-18,SKU0156,Menu Plain Paratha 20-pack,1,245.1,245.77,2026-10-23
2025-11-18,SKU0157,Menu Plain Paratha 30-pack,17,374.91,6587.19,2026-07-05
2025-11-18,SKU0158,Makkhan Paratha 20-pack,0,223.36,0.0,2026-05-10
2025-11-18,SKU0159,Walls Ice Cream Cornetto Single,3,82.04,234.0,2026-02-19
2025-11-19,SKU0001,Nestle Everyday Milk 1L,27,160.27,4130.54,2025-06-27
2025-11-19,SKU0005,Olpers Full Cream Milk 500ml,8,248.34,1985.14,2025-08-18
2025-11-19,SKU0006,Haleeb Fresh Milk 1L,19,216.19,4192.88,2025-06-05
2025-11-19,SKU0007,Haleeb Fresh Milk 500ml,17,181.31,2994.85,2025-11-09
2025-11-19,SKU0008,Nurpur Milk 1L,13,149.39,2029.9,2025-07-24
2025-11-19,SKU0012,Nestle Yogurt 900g,2,72.85,145.5,2025-07-01
2025-11-19,SKU0013,Tarang Dahi 500g,12,121.81,1487.16,2025-08-03
2025-11-19,SKU0014,Tarang Dahi 1kg,4,127.69,529.97,2025-07-17
2025-11-19,SKU0015,Olpers Cheese Slices 200g,12,204.42,2370.87,2026-01-13
2025-11-19,SKU0016,Olpers Cheese Slices 400g,20,232.22,4439.81,2026-02-21
2025-11-19,SKU0017,Nurpur Butter 200g,6,263.73,1657.76,2026-01-03
2025-11-19,SKU0019,Coca Cola Coke 500ml,6,53.14,324.2,2026-05-14
2025-11-19,SKU0021,Coca Cola Coke 2.25L,5,120.16,613.8,2026-08-07
2025-11-19,SKU0024,Pepsi Pepsi 1.5L,9,140.83,1219.71,2026-04-10
2025-11-19,SKU0025,Pepsi Pepsi 2.25L,16,110.71,1781.16,2026-05-18
2025-11-19,SKU0026,7UP 7UP 250ml,20,143.3,2974.07,2026-03-21
2025-11-19,SKU0028,7UP 7UP 1.5L,16,85.11,1307.94,2026-04-05
2025-11-19,SKU0029,Sprite Sprite 250ml,10,120.31,1144.06,2026-03-29
2025-11-19,SKU0032,Fanta Orange 500ml,18,96.43,1706.62,2026-06-24
2025-11-19,SKU0033,Fanta Orange 1.5L,5,77.25,369.08,2026-09-03
2025-11-19,SKU0035,Shezan Mango Juice 1L,12,133.08,1621.47,2026-01-13
2025-11-19,SKU0037,Nestle Pure Life Water 500ml,2,43.78,87.49,2026-11-01
2025-11-19,SKU0039,Aquafina Water 500ml,13,33.38,449.47,2027-02-26
2025-11-19,SKU0040,Aquafina Water 1.5L,2,46.63,90.29,2027-11-05
2025-11-19,SKU0041,Gourmet Green Tea 25 bags,18,247.17,4524.48,2026-10-23
2025-11-19,SKU0043,Gourmet Green Tea 100 bags,18,300.65,5336.68,2026-07-26
2025-11-19,SKU0044,Lipton Yellow Label Tea 100 bags,14,408.12,5438.03,2027-03-15
2025-11-19,SKU0046,Vital Energy Drink 250ml,26,81.95,2054.1,2026-11-20
2025-11-19,SKU0048,Lays Masala Chips 68g,6,87.27,523.51,2025-11-02
2025-11-19,SKU0052,Kolson Slanty 40g,20,42.2,821.96,2026-01-28
2025-11-19,SKU0053,Super Crisp Nimko 100g,3,87.85,272.63,2025-07-29
2025-11-19,SKU0054,Super Crisp Nimko 200g,4,81.0,313.36,2025-10-17
2025-11-19,SKU0055,Cheetos Crunchy 48g,4,42.95,170.52,2026-03-31
2025-11-19,SKU0058,Peek Freans Sooper Biscuit Family Pack,11,72.31,799.61,2025-10-17
2025-11-19,SKU0059,Peek Freans Sooper Biscuit Half Roll,7,68.8,493.45,2026-02-10
2025-11-19,SKU0060,Peek Freans Chocolate Chip 90g,15,65.18,966.22,2025-12-22
2025-11-19,SKU0061,Jubilee Chocolate Biscuit 90g,13,51.42,698.16,2026-03-02
2025-11-19,SKU0062,Jubilee Coconut Biscuit 90g,28,56.07,1624.89,2025-11-07
2025-11-19,SKU0065,Rio Wafer 18g,8,44.67,370.16,2025-12-04
2025-11-19,SKU0066,Rio Wafer 45g,20,21.4,438.27,2026-03-18
2025-11-19,SKU0068,English Biscuit White Bread Large,4,79.66,321.11,2025-07-03
2025-11-19,SKU0069,English Biscuit Brown Bread Medium,13,73.13,995.59,2025-11-06
2025-11-19,SKU0070,English Biscuit Brown Bread Large,9,71.55,625.47,2025-08-18
2025-11-19,SKU0071,Peek Freans Cake Rusk Regular,15,150.19,2268.35,2025-12-13
2025-11-19,SKU0072,Peek Freans Cake Rusk Chocolate,3,191.46,586.85,2025-11-12
2025-11-19,SKU0074,Bake Parlor Rusk Plain,2,114.16,220.61,2025-08-08
2025-11-19,SKU0076,Dawn White Bread Medium,19,89.52,1665.34,2025-08-02
2025-11-19,SKU0078,National Biryani Masala 100g,9,51.78,468.53,2027-04-09
2025-11-19,SKU0080,National Nihari Masala 50g,21,74.85,1513.22,2026-10-20
2025-11-19,SKU0081,Shan Biryani Masala 50g,14,40.95,561.45,2026-12-13
2025-11-19,SKU0083,Shan Chicken Tikka 50g,13,52.99,713.26,2027-08-16
2025-11-19,SKU0085,Mehran Seekh Kabab 50g,14,51.47,713.89,2026-10-28
2025-11-19,SKU0086,Dalda Cooking Oil 1L,4,700.03,2670.1,2026-09-08
2025-11-19,SKU0087,Dalda Cooking Oil 2.5L,20,310.29,6194.69,2026-08-28
2025-11-19,SKU0088,Dalda Cooking Oil 5L,5,1034.02,5234.88,2026-08-23
2025-11-19,SKU0090,Habib Banaspati 2.5kg,2,344.02,711.99,2026-07-27
2025-11-19,SKU0091,Eva Cooking Oil 1L,21,387.42,8376.74,2027-04-30
2025-11-19,SKU0093,Tapal Danedar Tea 190g,14,266.55,3589.13,2027-09-09
2025-11-19,SKU0094,Tapal Danedar Tea 475g,11,465.01,5154.07,2027-05-28
2025-11-19,SKU0098,Vital Tea 475g,18,346.22,6064.42,2027-04-09
2025-11-19,SKU0100,Sufi Basmati Rice 10kg,15,1230.04,18018.81,2026-11-27
2025-11-19,SKU0102,Guard Super Basmati 10kg,18,901.45,16132.8,2026-12-17
2025-11-19,SKU0103,Mehran Basmati Rice 5kg,16,650.88,10321.22,2027-05-31
2025-11-19,SKU0104,Shangrila Vermicelli 200g,14,99.49,1422.07,2026-07-02
2025-11-19,SKU0105,Shangrila Vermicelli 400g,9,102.06,931.96,2026-06-03
2025-11-19,SKU0110,Shan Red Chilli Powder 200g,2,83.29,159.27,2027-07-26
2025-11-19,SKU0112,Lux Beauty Soap 3-pack,13,146.83,1846.98,2028-02-09
2025-11-19,SKU0113,Lux Beauty Soap 6-pack,13,255.81,3454.8,2028-03-21
2025-11-19,SKU0114,Lifebuoy Soap 3-pack,23,229.35,5447.09,2028-07-24
2025-11-19,SKU0116,Safeguard Soap 3-pack,6,179.26,1110.09,2027-12-31
2025-11-19,SKU0117,Dettol Soap 3-pack,6,189.53,1143.35,2027-10-24
2025-11-19,SKU0118,Dove Beauty Bar 100g,12,177.77,2210.74,2028-05-30
2025-11-19,SKU0119,Dove Beauty Bar 3-pack,22,300.96,6530.52,2028-06-13
2025-11-19,SKU0121,Fair & Lovely Cream 50g,5,105.22,499.84,2027-09-25
2025-11-19,SKU0123,Pond's Face Cream 50g,1,248.1,236.17,2028-10-23
2025-11-19,SKU0124,Pantene Shampoo 180ml,13,389.99,4908.97,2027-10-24
2025-11-19,SKU0126,Pantene Shampoo 650ml,10,201.28,2037.98,2028-05-21
2025-11-19,SKU0127,Head & Shoulders Shampoo 185ml,10,445.74,4341.99,2027-12-28
2025-11-19,SKU0128,Head & Shoulders Shampoo 400ml,20,404.28,8024.1,2028-02-29
2025-11-19,SKU0129,Sunsilk Shampoo 180ml,18,257.35,4618.73,2027-12-12
2025-11-19,SKU0131,Clear Shampoo 185ml,20,386.64,7648.53,2028-01-16
2025-11-19,SKU0132,Clear Shampoo 400ml,0,384.11,0.0,2028-02-19
2025-11-19,SKU0133,Colgate Toothpaste 75g,15,116.87,1826.7,2028-04-06
2025-11-19,SKU0135,Close Up Toothpaste 75g,9,195.77,1815.04,2028-04-11
2025-11-19,SKU0136,Close Up Toothpaste 150g,17,109.65,1919.67,2027-07-15
2025-11-19,SKU0137,Sensodyne Toothpaste 75g,13,279.78,3618.68,2028-02-23
2025-11-19,SKU0138,Surf Excel Detergent 1kg,16,1295.0,20922.69,2027-11-08
2025-11-19,SKU0139,Surf Excel Detergent 3kg,8,1148.22,9062.14,2028-03-24
2025-11-19,SKU0140,Surf Excel Detergent 6kg,8,1065.64,8151.47,2027-10-17
2025-11-19,SKU0141,Ariel Detergent 1kg,16,719.5,11485.15,2028-06-21
2025-11-19,SKU0142,Ariel Detergent 3kg,15,569.05,8515.91,2028-01-17
2025-11-19,SKU0143,Bonus Detergent 1kg,18,570.77,10460.65,2028-06-08
2025-11-19,SKU0144,Bonus Detergent 3kg,16,277.9,4501.3,2028-02-11
2025-11-19,SKU0145,Wheel Detergent 1kg,15,131.51,1938.03,2028-04-10
2025-11-19,SKU0147,Harpic Toilet Cleaner 1L,7,273.89,1981.76,2028-05-26
2025-11-19,SKU0148,Dettol Disinfectant 500ml,15,270.99,3957.67,2028-04-27
2025-11-19,SKU0150,Vim Dishwash Bar 250g,20,74.42,1512.87,2028-02-09
2025-11-19,SKU0151,Vim Dishwash Bar 500g,17,98.09,1591.43,2028-01-23
2025-11-19,SKU0152,K&N's Chicken Nuggets 500g,17,553.78,8997.97,2026-09-06
2025-11-19,SKU0153,K&N's Chicken Nuggets 1kg,14,732.62,9756.03,2026-02-15
2025-11-19,SKU0156,Menu Plain Paratha 20-pack,6,245.1,1464.55,2026-05-18
2025-11-19,SKU0157,Menu Plain Paratha 30-pack,17,374.91,6189.53,2026-06-11
2025-11-19,SKU0158,Makkhan Paratha 20-pack,4,223.36,861.66,2026-02-21
2025-11-19,SKU0159,Walls Ice Cream Cornetto Single,5,82.04,412.13,2026-03-13
2025-11-20,SKU0001,Nestle Everyday Milk 1L,30,160.27,4811.92,2025-06-18
2025-11-20,SKU0005,Olpers Full Cream Milk 500ml,9,248.34,2330.42,2025-11-20
2025-11-20,SKU0006,Haleeb Fresh Milk 1L,22,216.19,4736.84,2025-08-10
2025-11-20,SKU0007,Haleeb Fresh Milk 500ml,22,181.31,3810.18,2025-08-15
2025-11-20,SKU0008,Nurpur Milk 1L,13,149.39,1892.45,2025-07-17
2025-11-20,SKU0012,Nestle Yogurt 900g,2,72.85,149.51,2025-06-16
2025-11-20,SKU0013,Tarang Dahi 500g,13,121.81,1630.33,2025-06-27
2025-11-20,SKU0014,Tarang Dahi 1kg,3,127.69,386.06,2025-09-11
2025-11-20,SKU0015,Olpers Cheese Slices 200g,11,204.42,2298.1,2026-02-01
2025-11-20,SKU0016,Olpers Cheese Slices 400g,20,232.22,4555.56,2026-01-26
2025-11-20,SKU0017,Nurpur Butter 200g,8,263.73,2100.48,2026-02-06
2025-11-20,SKU0019,Coca Cola Coke 500ml,5,53.14,272.36,2026-03-18
2025-11-20,SKU0021,Coca Cola Coke 2.25L,7,120.16,820.12,2026-05-27
2025-11-20,SKU0024,Pepsi Pepsi 1.5L,7,140.83,985.36,2026-09-12
2025-11-20,SKU0025,Pepsi Pepsi 2.25L,24,110.71,2600.82,2026-06-08
2025-11-20,SKU0026,7UP 7UP 250ml,22,143.3,3049.27,2026-07-20
2025-11-20,SKU0028,7UP 7UP 1.5L,23,85.11,2008.42,2026-06-01
2025-11-20,SKU0029,Sprite Sprite 250ml,13,120.31,1562.93,2026-05-13
2025-11-20,SKU0032,Fanta Orange 500ml,20,96.43,1859.02,2026-05-12
2025-11-20,SKU0033,Fanta Orange 1.5L,2,77.25,150.05,2026-05-21
2025-11-20,SKU0035,Shezan Mango Juice 1L,14,133.08,1946.68,2026-01-13
2025-11-20,SKU0037,Nestle Pure Life Water 500ml,8,43.78,348.32,2026-09-09
2025-11-20,SKU0039,Aquafina Water 500ml,14,33.38,472.33,2027-03-11
2025-11-20,SKU0040,Aquafina Water 1.5L,5,46.63,232.25,2026-12-11
2025-11-20,SKU0041,Gourmet Green Tea 25 bags,17,247.17,4008.52,2027-04-18
2025-11-20,SKU0043,Gourmet Green Tea 100 bags,19,300.65,5902.08,2026-07-26
2025-11-20,SKU0044,Lipton Yellow Label Tea 100 bags,15,408.12,6199.82,2026-10-03
2025-11-20,SKU0046,Vital Energy Drink 250ml,29,81.95,2262.4,2026-09-13
2025-11-20,SKU0048,Lays Masala Chips 68g,6,87.27,514.94,2026-01-11
2025-11-20,SKU0052,Kolson Slanty 40g,27,42.2,1082.74,2025-11-07
2025-11-20,SKU0053,Super Crisp Nimko 100g,4,87.85,336.59,2026-01-27
2025-11-20,SKU0054,Super Crisp Nimko 200g,7,81.0,560.66,2026-01-20
2025-11-20,SKU0055,Cheetos Crunchy 48g,5,42.95,211.29,2025-09-25
2025-11-20,SKU0058,Peek Freans Sooper Biscuit Family Pack,9,72.31,659.81,2025-12-28
2025-11-20,SKU0059,Peek Freans Sooper Biscuit Half Roll,4,68.8,261.51,2026-03-22
2025-11-20,SKU0060,Peek Freans Chocolate Chip 90g,17,65.18,1132.04,2026-03-04
2025-11-20,SKU0061,Jubilee Chocolate Biscuit 90g,19,51.42,933.07,2025-11-13
2025-11-20,SKU0062,Jubilee Coconut Biscuit 90g,31,56.07,1772.67,2026-02-08
2025-11-20,SKU0065,Rio Wafer 18g,10,44.67,428.54,2026-02-14
2025-11-20,SKU0066,Rio Wafer 45g,24,21.4,535.68,2026-03-20
2025-11-20,SKU0068,English Biscuit White Bread Large,3,79.66,246.88,2025-07-03
2025-11-20,SKU0069,English Biscuit Brown Bread Medium,11,73.13,769.19,2025-08-17
2025-11-20,SKU0070,English Biscuit Brown Bread Large,14,71.55,1008.74,2025-07-13
2025-11-20,SKU0071,Peek Freans Cake Rusk Regular,16,150.19,2394.12,2025-09-20
2025-11-20,SKU0072,Peek Freans Cake Rusk Chocolate,7,191.46,1300.89,2025-09-10
2025-11-20,SKU0074,Bake Parlor Rusk Plain,4,114.16,443.48,2025-11-02
2025-11-20,SKU0076,Dawn White Bread Medium,22,89.52,2006.99,2025-10-09
2025-11-20,SKU0078,National Biryani Masala 100g,9,51.78,473.71,2027-01-05
2025-11-20,SKU0080,National Nihari Masala 50g,25,74.85,1930.46,2027-04-06
2025-11-20,SKU0081,Shan Biryani Masala 50g,19,40.95,802.48,2027-01-14
2025-11-20,SKU0083,Shan Chicken Tikka 50g,7,52.99,352.62,2027-02-18
2025-11-20,SKU0085,Mehran Seekh Kabab 50g,18,51.47,934.22,2027-07-17
2025-11-20,SKU0086,Dalda Cooking Oil 1L,1,700.03,685.61,2026-08-15
2025-11-20,SKU0087,Dalda Cooking Oil 2.5L,21,310.29,6504.93,2027-01-06
2025-11-20,SKU0088,Dalda Cooking Oil 5L,7,1034.02,7074.4,2027-04-18
2025-11-20,SKU0090,Habib Banaspati 2.5kg,8,344.02,2619.92,2026-09-30
2025-11-20,SKU0091,Eva Cooking Oil 1L,23,387.42,8500.83,2027-01-15
2025-11-20,SKU0093,Tapal Danedar Tea 190g,18,266.55,4949.96,2027-05-17
2025-11-20,SKU0094,Tapal Danedar Tea 475g,17,465.01,8063.11,2027-03-26
2025-11-20,SKU0098,Vital Tea 475g,21,346.22,7447.19,2026-12-28
2025-11-20,SKU0100,Sufi Basmati Rice 10kg,19,1230.04,24088.18,2026-12-22
2025-11-20,SKU0102,Guard Super Basmati 10kg,21,901.45,18413.54,2026-11-27
2025-11-20,SKU0103,Mehran Basmati Rice 5kg,16,650.88,10907.34,2026-12-27
2025-11-20,SKU0104,Shangrila Vermicelli 200g,11,99.49,1138.77,2026-05-16
2025-11-20,SKU0105,Shangrila Vermicelli 400g,12,102.06,1237.01,2026-05-16
2025-11-20,SKU0110,Shan Red Chilli Powder 200g,3,83.29,246.13,2027-07-22
2025-11-20,SKU0112,Lux Beauty Soap 3-pack,12,146.83,1793.73,2028-07-26
2025-11-20,SKU0113,Lux Beauty Soap 6-pack,13,255.81,3290.79,2028-04-28
2025-11-20,SKU0114,Lifebuoy Soap 3-pack,25,229.35,5737.23,2027-12-28
2025-11-20,SKU0116,Safeguard Soap 3-pack,4,179.26,721.18,2028-01-15
2025-11-20,SKU0117,Dettol Soap 3-pack,3,189.53,555.21,2027-10-13
2025-11-20,SKU0118,Dove Beauty Bar 100g,15,177.77,2680.86,2027-06-20
2025-11-20,SKU0119,Dove Beauty Bar 3-pack,21,300.96,6374.46,2028-02-03
2025-11-20,SKU0121,Fair & Lovely Cream 50g,11,105.22,1129.54,2028-03-28
2025-11-20,SKU0123,Pond's Face Cream 50g,7,248.1,1808.72,2028-04-21
2025-11-20,SKU0124,Pantene Shampoo 180ml,15,389.99,5579.68,2028-09-04
2025-11-20,SKU0126,Pantene Shampoo 650ml,9,201.28,1796.66,2027-11-12
2025-11-20,SKU0127,Head & Shoulders Shampoo 185ml,12,445.74,5086.69,2028-06-20
2025-11-20,SKU0128,Head & Shoulders Shampoo 400ml,17,404.28,6928.78,2028-11-18
2025-11-20,SKU0129,Sunsilk Shampoo 180ml,22,257.35,5767.89,2028-01-28
2025-11-20,SKU0131,Clear Shampoo 185ml,18,386.64,7122.79,2027-08-30
2025-11-20,SKU0132,Clear Shampoo 400ml,2,384.11,799.44,2028-03-31
2025-11-20,SKU0133,Colgate Toothpaste 75g,15,116.87,1724.73,2027-11-01
2025-11-20,SKU0135,Close Up Toothpaste 75g,10,195.77,1901.23,2027-08-03
2025-11-20,SKU0136,Close Up Toothpaste 150g,18,109.65,1979.03,2028-05-17
2025-11-20,SKU0137,Sensodyne Toothpaste 75g,16,279.78,4590.49,2027-10-13
2025-11-20,SKU0138,Surf Excel Detergent 1kg,18,1295.0,24348.84,2027-09-18
2025-11-20,SKU0139,Surf Excel Detergent 3kg,9,1148.22,10503.4,2028-05-28
2025-11-20,SKU0140,Surf Excel Detergent 6kg,5,1065.64,5439.53,2028-04-10
2025-11-20,SKU0141,Ariel Detergent 1kg,22,719.5,16469.64,2027-09-26
2025-11-20,SKU0142,Ariel Detergent 3kg,18,569.05,10508.29,2028-06-24
2025-11-20,SKU0143,Bonus Detergent 1kg,21,570.77,11662.43,2028-03-08
2025-11-20,SKU0144,Bonus Detergent 3kg,20,277.9,5591.51,2027-08-30
2025-11-20,SKU0145,Wheel Detergent 1kg,17,131.51,2195.97,2027-11-19
2025-11-20,SKU0147,Harpic Toilet Cleaner 1L,12,273.89,3260.97,2028-08-06
2025-11-20,SKU0148,Dettol Disinfectant 500ml,17,270.99,4439.17,2027-12-29
2025-11-20,SKU0150,Vim Dishwash Bar 250g,20,74.42,1422.44,2028-03-22
2025-11-20,SKU0151,Vim Dishwash Bar 500g,16,98.09,1584.02,2028-09-12
2025-11-20,SKU0152,K&N's Chicken Nuggets 500g,18,553.78,10415.31,2026-05-18
2025-11-20,SKU0153,K&N's Chicken Nuggets 1kg,15,732.62,10710.99,2026-07-27
2025-11-20,SKU0156,Menu Plain Paratha 20-pack,6,245.1,1473.97,2025-12-03
2025-11-20,SKU0157,Menu Plain Paratha 30-pack,22,374.91,7890.03,2026-01-13
2025-11-20,SKU0158,Makkhan Paratha 20-pack,4,223.36,883.91,2026-06-13
2025-11-20,SKU0159,Walls Ice Cream Cornetto Single,5,82.04,425.14,2026-03-13
2025-11-21,SKU0001,Nestle Everyday Milk 1L,31,160.27,5016.5,2025-10-10
2025-11-21,SKU0005,Olpers Full Cream Milk 500ml,15,248.34,3809.99,2025-11-11
2025-11-21,SKU0006,Haleeb Fresh Milk 1L,28,216.19,5796.26,2025-06-23
2025-11-21,SKU0007,Haleeb Fresh Milk 500ml,29,181.31,5141.53,2025-08-28
2025-11-21,SKU0008,Nurpur Milk 1L,20,149.39,2891.51,2025-07-28
2025-11-21,SKU0012,Nestle Yogurt 900g,3,72.85,229.19,2025-11-17
2025-11-21,SKU0013,Tarang Dahi 500g,15,121.81,1905.85,2025-11-23
2025-11-21,SKU0014,Tarang Dahi 1kg,6,127.69,735.31,2025-07-08
2025-11-21,SKU0015,Olpers Cheese Slices 200g,10,204.42,2081.47,2026-03-18
2025-11-21,SKU0016,Olpers Cheese Slices 400g,28,232.22,6623.95,2026-01-06
2025-11-21,SKU0017,Nurpur Butter 200g,9,263.73,2269.13,2026-01-03
2025-11-21,SKU0019,Coca Cola Coke 500ml,6,53.14,328.96,2026-05-11
2025-11-21,SKU0021,Coca Cola Coke 2.25L,9,120.16,1064.06,2026-02-18
2025-11-21,SKU0024,Pepsi Pepsi 1.5L,7,140.83,939.59,2026-07-22
2025-11-21,SKU0025,Pepsi Pepsi 2.25L,31,110.71,3457.06,2026-08-15
2025-11-21,SKU0026,7UP 7UP 250ml,25,143.3,3453.92,2026-04-09
2025-11-21,SKU0028,7UP 7UP 1.5L,25,85.11,2172.28,2026-05-25
2025-11-21,SKU0029,Sprite Sprite 250ml,11,120.31,1361.82,2026-09-08
2025-11-21,SKU0032,Fanta Orange 500ml,32,96.43,2950.39,2026-07-20
2025-11-21,SKU0033,Fanta Orange 1.5L,7,77.25,527.06,2026-08-12
2025-11-21,SKU0035,Shezan Mango Juice 1L,9,133.08,1229.07,2026-06-03
2025-11-21,SKU0037,Nestle Pure Life Water 500ml,6,43.78,271.74,2027-08-18
2025-11-21,SKU0039,Aquafina Water 500ml,18,33.38,611.96,2027-03-11
2025-11-21,SKU0040,Aquafina Water 1.5L,4,46.63,194.58,2026-11-05
